TransactionID,ProductID,CustomerID,StaffID,Date,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,DayOfWeek,TotalSales
368,4,368,368,2023-01-16 08:00:00,4,18.18882672,North,Credit Card,True,Sunny,25.75301769,Average,Negative,46,In Store,Monday,72.75530689
369,7,369,369,2023-01-16 09:00:00,5,15.13370138,South,Credit Card,True,Sunny,32.54930316,Poor,Negative,58,Online Order,Monday,75.6685069
370,4,370,370,2023-01-16 10:00:00,4,13.20444877,West,Online,True,Cloudy,29.76182481,Poor,Positive,23,Online Order,Monday,52.81779508
371,0,371,371,2023-01-16 11:00:00,3,17.4464468,North,Credit Card,False,Cloudy,29.21253275,Average,Negative,41,In Store,Monday,52.33934041
372,7,372,372,2023-01-16 12:00:00,1,14.09219847,North,Credit Card,True,Cloudy,25.01214534,Good,unknown,47,Phone Order,Monday,14.09219847
373,7,373,373,2023-01-16 13:00:00,5,9.367163717,North,Credit Card,False,Cloudy,32.26856265,Good,Positive,24,In Store,Monday,46.83581858
374,2,374,374,2023-01-16 14:00:00,3,8.106423773,North,Cash,False,Sunny,20.57545792,Good,Neutral,31,In Store,Monday,24.31927132
375,5,375,375,2023-01-16 15:00:00,2,7.284916785,South,Cash,True,Sunny,33.06195759,Average,Neutral,50,In Store,Monday,14.56983357
376,5,376,376,2023-01-16 16:00:00,1,18.49182819,East,Online,True,Sunny,27.6912485,Excellent,Neutral,31,Phone Order,Monday,18.49182819
377,7,377,377,2023-01-16 17:00:00,4,15.65203148,East,Cash,False,Rainy,25.97375352,Average,Positive,32,In Store,Monday,62.60812591
378,2,378,378,2023-01-16 18:00:00,1,19.06067657,West,Online,True,Rainy,27.45750921,Poor,Positive,37,In Store,Monday,19.06067657
379,7,379,379,2023-01-16 19:00:00,2,14.04937709,East,Cash,True,Cloudy,30.01123296,Average,Positive,48,Online Order,Monday,28.09875417
380,8,380,380,2023-01-16 20:00:00,5,12.10101322,East,Online,True,Rainy,20.1914814,Excellent,Negative,22,In Store,Monday,60.50506611
381,6,381,381,2023-01-16 21:00:00,5,5.895747335,East,Cash,True,Sunny,33.07327785,Excellent,Neutral,27,Online Order,Monday,29.47873667
382,6,382,382,2023-01-16 22:00:00,5,15.07463422,East,Cash,True,Cloudy,26.70109288,Poor,Positive,37,Online Order,Monday,75.37317112
383,4,383,383,2023-01-16 23:00:00,4,13.7331314,West,Online,True,Cloudy,27.154342182855554,Good,Neutral,34,Online Order,Monday,54.93252559
384,0,384,384,2023-01-17 00:00:00,3,19.8531334,South,Credit Card,True,Rainy,22.07368348,Excellent,Positive,36,Phone Order,Tuesday,59.55940021
385,6,385,385,2023-01-17 01:00:00,3,8.587381667,North,Credit Card,False,Cloudy,26.59198062,Excellent,unknown,37,Online Order,Tuesday,25.762145
386,3,386,386,2023-01-17 02:00:00,1,12.96106033,East,Cash,True,Rainy,27.44484157,Excellent,Positive,55,In Store,Tuesday,12.96106033
387,4,387,387,2023-01-17 03:00:00,4,14.76436003,South,Online,False,Rainy,26.05470042,Poor,unknown,49,In Store,Tuesday,59.05744011
388,6,388,388,2023-01-17 04:00:00,5,14.66886762,East,Credit Card,False,Cloudy,30.17990141,Excellent,Negative,17,Online Order,Tuesday,73.34433811
389,0,389,389,2023-01-17 05:00:00,5,13.41940314,East,Online,False,Rainy,26.31344793,Good,Positive,48,Online Order,Tuesday,67.09701572
390,5,390,390,2023-01-17 06:00:00,2,16.65392015,North,Credit Card,False,Rainy,34.42126367,Poor,Positive,47,In Store,Tuesday,33.30784031
391,5,391,391,2023-01-17 07:00:00,2,8.074718143,North,Online,True,Rainy,27.154342182855554,Good,unknown,31,Online Order,Tuesday,16.14943629
392,7,392,392,2023-01-17 08:00:00,5,15.884408,North,Cash,False,Rainy,32.11216903,Excellent,Negative,59,Phone Order,Tuesday,79.42204002
393,8,393,393,2023-01-17 09:00:00,5,14.29601857,East,Online,False,Cloudy,21.64033855,Excellent,Neutral,33,Online Order,Tuesday,71.48009286
394,5,394,394,2023-01-17 10:00:00,4,18.44112668,East,Credit Card,False,Sunny,25.95936939,Good,Neutral,44,Phone Order,Tuesday,73.76450671
395,2,395,395,2023-01-17 11:00:00,3,17.70791659,East,Cash,False,Sunny,25.05271552,Poor,Neutral,37,Phone Order,Tuesday,53.12374976
396,6,396,396,2023-01-17 12:00:00,2,9.727205587,North,Online,False,Rainy,28.54223582,Poor,Neutral,29,Phone Order,Tuesday,19.45441117
397,2,397,397,2023-01-17 13:00:00,3,9.143559875,West,Credit Card,True,Rainy,32.9167028,Good,Positive,28,Online Order,Tuesday,27.43067962
398,0,398,398,2023-01-17 14:00:00,4,19.72479986,South,Cash,True,Rainy,21.17507327,Excellent,Negative,16,Phone Order,Tuesday,78.89919943
399,5,399,399,2023-01-17 15:00:00,5,12.90897771,West,Online,False,Sunny,21.08862197,Average,Positive,53,Phone Order,Tuesday,64.54488857
400,8,400,400,2023-01-17 16:00:00,3,18.59631446,East,Credit Card,True,Rainy,32.75476562,Good,Negative,32,Online Order,Tuesday,55.78894338
401,0,401,401,2023-01-17 17:00:00,5,7.458215357,East,Online,True,Cloudy,23.19275129,Good,Neutral,20,Phone Order,Tuesday,37.29107678
402,3,402,402,2023-01-17 18:00:00,5,14.64228372,West,Online,False,Cloudy,27.154342182855554,Good,Negative,46,Online Order,Tuesday,73.21141861
403,3,403,403,2023-01-17 19:00:00,1,17.14790281,East,Cash,False,Cloudy,28.14317199,Excellent,Positive,35,In Store,Tuesday,17.14790281
404,2,404,404,2023-01-17 20:00:00,3,19.21092874,South,Cash,False,Sunny,32.49340392,Poor,Positive,54,Phone Order,Tuesday,57.63278623
405,7,405,405,2023-01-17 21:00:00,3,10.06010212,East,Credit Card,True,Rainy,21.87633365,Excellent,Neutral,42,Online Order,Tuesday,30.18030635
406,4,406,406,2023-01-17 22:00:00,5,15.87471755,South,Cash,False,Rainy,21.94674449,Good,Positive,41,In Store,Tuesday,79.37358774
407,7,407,407,2023-01-17 23:00:00,4,13.08219514,West,Credit Card,True,Rainy,28.3522754,Excellent,unknown,16,Phone Order,Tuesday,52.32878054
408,7,408,408,2023-01-18 00:00:00,1,5.909433891,West,Online,True,Sunny,34.1956798,Excellent,Negative,47,Phone Order,Wednesday,5.909433891
409,8,409,409,2023-01-18 01:00:00,5,15.34999606,East,Online,True,Sunny,27.154342182855554,Good,Positive,30,Online Order,Wednesday,76.7499803
410,5,410,410,2023-01-18 02:00:00,2,15.35144837,South,Credit Card,False,Sunny,24.9041315,Excellent,unknown,53,In Store,Wednesday,30.70289675
411,8,411,411,2023-01-18 03:00:00,2,18.95910207,East,Online,True,Sunny,27.154342182855554,Average,Neutral,36,Online Order,Wednesday,37.91820415
412,0,412,412,2023-01-18 04:00:00,1,12.45968669,North,Cash,False,Cloudy,33.95672901,Excellent,Positive,57,Phone Order,Wednesday,12.45968669
413,3,413,413,2023-01-18 05:00:00,4,8.453763811,North,Online,False,Sunny,32.55391749,Excellent,Neutral,27,Phone Order,Wednesday,33.81505524
414,8,414,414,2023-01-18 06:00:00,5,5.668457352,North,Cash,False,Sunny,34.93225416,Poor,Negative,16,Phone Order,Wednesday,28.34228676
415,0,415,415,2023-01-18 07:00:00,3,11.2346328,North,Credit Card,False,Sunny,27.154342182855554,Poor,Negative,28,Phone Order,Wednesday,33.7038984
416,8,416,416,2023-01-18 08:00:00,1,9.528750501,East,Credit Card,False,Rainy,21.69287217,Good,Positive,52,In Store,Wednesday,9.528750501
417,7,417,417,2023-01-18 09:00:00,4,16.41632459,North,Online,True,Rainy,29.14201645,Good,Positive,55,In Store,Wednesday,65.66529836
418,6,418,418,2023-01-18 10:00:00,3,10.31401647,South,Online,True,Rainy,32.30864659,Poor,Negative,42,Online Order,Wednesday,30.94204942
419,2,419,419,2023-01-18 11:00:00,2,19.23606794,West,Cash,True,Cloudy,24.27866513,Average,Neutral,21,Online Order,Wednesday,38.47213589
420,4,420,420,2023-01-18 12:00:00,2,19.43465304,West,Cash,True,Cloudy,23.58816632,Excellent,Positive,32,Online Order,Wednesday,38.86930609
421,8,421,421,2023-01-18 13:00:00,3,14.31362885,North,Online,True,Sunny,31.80463699,Average,Positive,55,Phone Order,Wednesday,42.94088656
422,4,422,422,2023-01-18 14:00:00,1,18.92990431,North,Online,False,Rainy,20.84572781,Average,Neutral,50,Online Order,Wednesday,18.92990431
423,1,423,423,2023-01-18 15:00:00,2,16.41281517,North,Credit Card,False,Cloudy,25.54073971,Poor,Positive,55,In Store,Wednesday,32.82563034
424,8,424,424,2023-01-18 16:00:00,5,13.20289461,East,Credit Card,True,Rainy,27.58713834,Good,Neutral,50,Online Order,Wednesday,66.01447307
425,6,425,425,2023-01-18 17:00:00,3,7.704619031,West,Credit Card,True,Cloudy,28.40523012,Excellent,Neutral,58,Online Order,Wednesday,23.11385709
426,4,426,426,2023-01-18 18:00:00,3,11.87896915,North,Online,True,Cloudy,30.92922735,Good,Neutral,18,In Store,Wednesday,35.63690746
427,8,427,427,2023-01-18 19:00:00,2,13.41311695,South,Online,False,Sunny,25.32268585,Average,Neutral,44,In Store,Wednesday,26.8262339
428,5,428,428,2023-01-18 20:00:00,1,17.95942371,North,Online,False,Sunny,27.154342182855554,Average,Neutral,38,Phone Order,Wednesday,17.95942371
429,2,429,429,2023-01-18 21:00:00,5,12.22000065,West,Credit Card,False,Cloudy,28.78063134,Good,Negative,34,In Store,Wednesday,61.10000324
430,6,430,430,2023-01-18 22:00:00,1,18.46512009,North,Online,True,Sunny,27.154342182855554,Good,Neutral,45,In Store,Wednesday,18.46512009
431,4,431,431,2023-01-18 23:00:00,4,15.11523469,West,Cash,True,Cloudy,29.6072494,Poor,Negative,38,Online Order,Wednesday,60.46093874
432,6,432,432,2023-01-19 00:00:00,4,7.054985946,North,Online,True,Cloudy,27.154342182855554,Good,Neutral,21,In Store,Thursday,28.21994378
433,0,433,433,2023-01-19 01:00:00,2,19.92472054,South,Online,True,Rainy,21.2697313,Good,Positive,40,Phone Order,Thursday,39.84944108
434,2,434,434,2023-01-19 02:00:00,2,12.90848991,North,Online,False,Sunny,21.78907508,Poor,Negative,27,Online Order,Thursday,25.81697982
435,8,435,435,2023-01-19 03:00:00,2,10.87787445,South,Online,True,Sunny,23.36873574,Good,unknown,22,Phone Order,Thursday,21.75574889
436,8,436,436,2023-01-19 04:00:00,4,14.88670647,South,Online,True,Sunny,27.50296903,Average,Neutral,19,In Store,Thursday,59.54682587
437,8,437,437,2023-01-19 05:00:00,1,6.63339971,North,Cash,True,Rainy,32.60664126,Good,Neutral,58,Phone Order,Thursday,6.63339971
438,2,438,438,2023-01-19 06:00:00,1,14.5480797,South,Cash,False,Rainy,30.51940013,Excellent,Positive,27,Phone Order,Thursday,14.5480797
439,5,439,439,2023-01-19 07:00:00,2,12.47354001,East,Online,False,Rainy,31.83560906,Average,Neutral,43,In Store,Thursday,24.94708001
440,1,440,440,2023-01-19 08:00:00,5,11.10011105,North,Credit Card,True,Sunny,25.26463436,Poor,Positive,34,In Store,Thursday,55.50055525
441,3,441,441,2023-01-19 09:00:00,1,19.29530032,North,Online,False,Sunny,26.06980612,Average,Neutral,28,Online Order,Thursday,19.29530032
442,7,442,442,2023-01-19 10:00:00,4,12.83809575,South,Online,False,Sunny,27.154342182855554,Poor,Neutral,46,Online Order,Thursday,51.352383
443,4,443,443,2023-01-19 11:00:00,3,8.286762192,South,Online,False,Rainy,22.87809777,Excellent,Negative,41,Online Order,Thursday,24.86028658
444,5,444,444,2023-01-19 12:00:00,3,11.88445219,North,Credit Card,False,Rainy,20.91824987,Excellent,Positive,39,In Store,Thursday,35.65335657
445,4,445,445,2023-01-19 13:00:00,3,18.79081107,East,Credit Card,False,Cloudy,28.86374139,Average,Neutral,18,Phone Order,Thursday,56.37243321
446,8,446,446,2023-01-19 14:00:00,5,7.64143207,South,Credit Card,True,Rainy,34.83825025,Good,Positive,35,Phone Order,Thursday,38.20716035
447,6,447,447,2023-01-19 15:00:00,2,8.20935558,South,Cash,True,Cloudy,27.154342182855554,Average,Negative,32,Online Order,Thursday,16.41871116
448,4,448,448,2023-01-19 16:00:00,4,5.195443516,West,Credit Card,True,Sunny,20.7002723,Average,Positive,53,Online Order,Thursday,20.78177407
449,8,449,449,2023-01-19 17:00:00,5,5.212850741,East,Cash,False,Rainy,31.69297523,Excellent,Negative,29,In Store,Thursday,26.0642537
450,4,450,450,2023-01-19 18:00:00,4,17.4408744,East,Cash,False,Sunny,23.7887901,Poor,unknown,52,Phone Order,Thursday,69.76349762
451,6,451,451,2023-01-19 19:00:00,4,15.9818391,North,Credit Card,False,Sunny,32.44465708,Average,Positive,38,Online Order,Thursday,63.92735641
452,8,452,452,2023-01-19 20:00:00,2,10.32561585,East,Credit Card,False,Sunny,30.55905001,Good,unknown,22,In Store,Thursday,20.65123169
453,1,453,453,2023-01-19 21:00:00,3,15.47466736,North,Credit Card,True,Sunny,34.18510306,Excellent,Neutral,42,Online Order,Thursday,46.42400208
454,5,454,454,2023-01-19 22:00:00,2,10.92808889,West,Cash,True,Rainy,26.13390854,Average,Neutral,35,In Store,Thursday,21.85617779
455,0,455,455,2023-01-19 23:00:00,5,19.29345194,East,Online,True,Sunny,29.92954759,Average,Neutral,30,Phone Order,Thursday,96.4672597
456,7,456,456,2023-01-20 00:00:00,5,19.50579022,South,Credit Card,True,Cloudy,26.97282171,Good,Positive,30,In Store,Friday,97.52895111
457,2,457,457,2023-01-20 01:00:00,5,10.89190664,West,Credit Card,True,Rainy,29.45883046,Average,Positive,49,Online Order,Friday,54.45953319
458,7,458,458,2023-01-20 02:00:00,2,17.8133286,North,Credit Card,True,Sunny,26.74398359,Average,Neutral,31,Online Order,Friday,35.62665719
459,7,459,459,2023-01-20 03:00:00,4,16.59633563,West,Cash,False,Rainy,22.8294837,Average,Positive,23,Phone Order,Friday,66.3853425
460,8,460,460,2023-01-20 04:00:00,4,9.649999058,North,Cash,False,Cloudy,27.61846124,Average,unknown,49,Phone Order,Friday,38.59999623
461,1,461,461,2023-01-20 05:00:00,1,8.480597434,West,Online,True,Sunny,27.154342182855554,Good,Neutral,43,Online Order,Friday,8.480597434
462,0,462,462,2023-01-20 06:00:00,5,11.87351976,North,Credit Card,False,Cloudy,32.15905772,Average,Negative,53,Online Order,Friday,59.36759878
463,5,463,463,2023-01-20 07:00:00,4,16.72023261,East,Cash,True,Sunny,31.03281059,Average,unknown,32,Online Order,Friday,66.88093044
464,5,464,464,2023-01-20 08:00:00,1,19.40251677,South,Online,True,Cloudy,29.95687436,Average,Positive,26,Phone Order,Friday,19.40251677
465,6,465,465,2023-01-20 09:00:00,4,16.45368603,North,Credit Card,False,Sunny,21.70080643,Excellent,Positive,33,Online Order,Friday,65.81474413
466,2,466,466,2023-01-20 10:00:00,5,17.82810478,West,Cash,True,Rainy,30.80924436,Good,Positive,36,Phone Order,Friday,89.14052388
467,4,467,467,2023-01-20 11:00:00,3,14.04596459,North,Credit Card,True,Sunny,27.50457735,Excellent,Negative,29,Online Order,Friday,42.13789378
468,1,468,468,2023-01-20 12:00:00,5,17.53111746,North,Credit Card,True,Rainy,27.154342182855554,Excellent,unknown,15,In Store,Friday,87.65558731
469,4,469,469,2023-01-20 13:00:00,2,16.76631287,North,Cash,False,Sunny,33.79806401,Good,unknown,16,In Store,Friday,33.53262574
470,0,470,470,2023-01-20 14:00:00,4,10.65478313,West,Cash,False,Sunny,20.82734886,Excellent,Neutral,22,Online Order,Friday,42.61913252
471,7,471,471,2023-01-20 15:00:00,4,13.27985453,South,Cash,False,Cloudy,27.154342182855554,Excellent,Positive,36,In Store,Friday,53.11941813
472,5,472,472,2023-01-20 16:00:00,2,17.07129683,East,Credit Card,False,Cloudy,20.56546086,Excellent,Negative,39,Phone Order,Friday,34.14259366
473,0,473,473,2023-01-20 17:00:00,2,5.690851013,South,Credit Card,True,Cloudy,25.50754439,Good,Neutral,16,In Store,Friday,11.38170203
474,7,474,474,2023-01-20 18:00:00,3,17.12118924,North,Online,False,Sunny,28.13449963,Average,Negative,23,In Store,Friday,51.36356771
475,5,475,475,2023-01-20 19:00:00,4,7.668321861,West,Credit Card,False,Sunny,22.22151198,Poor,Positive,23,Phone Order,Friday,30.67328744
476,7,476,476,2023-01-20 20:00:00,4,12.72025426,South,Cash,False,Sunny,31.19470719,Poor,Negative,27,In Store,Friday,50.88101703
477,2,477,477,2023-01-20 21:00:00,3,17.12413159,North,Credit Card,True,Rainy,20.12532056,Good,Negative,20,In Store,Friday,51.37239478
478,1,478,478,2023-01-20 22:00:00,1,8.807316172,East,Online,False,Rainy,27.154342182855554,Poor,Positive,44,Online Order,Friday,8.807316172
479,0,479,479,2023-01-20 23:00:00,3,8.68711159,East,Online,False,Sunny,28.71195245,Good,Positive,29,Phone Order,Friday,26.06133477
480,0,480,480,2023-01-21 00:00:00,5,11.04146598,East,Cash,True,Cloudy,30.71581343,Good,Neutral,29,Phone Order,Saturday,55.20732988
481,3,481,481,2023-01-21 01:00:00,4,18.41964196,North,Cash,True,Cloudy,33.74964654,Poor,Positive,21,Online Order,Saturday,73.67856785
482,8,482,482,2023-01-21 02:00:00,2,5.006641722,West,Online,True,Cloudy,30.58244978,Excellent,Neutral,25,Online Order,Saturday,10.01328344
483,2,483,483,2023-01-21 03:00:00,5,18.52074645,South,Online,True,Sunny,30.07668905,Average,Negative,54,In Store,Saturday,92.60373225
484,2,484,484,2023-01-21 04:00:00,4,7.30710537,East,Online,False,Cloudy,25.9151172,Poor,unknown,52,In Store,Saturday,29.22842148
485,4,485,485,2023-01-21 05:00:00,3,19.85129564,North,Cash,True,Sunny,20.01926638,Poor,unknown,54,In Store,Saturday,59.55388692
486,7,486,486,2023-01-21 06:00:00,5,19.3227049,North,Online,False,Rainy,21.80238888,Poor,unknown,16,Online Order,Saturday,96.61352448
487,8,487,487,2023-01-21 07:00:00,4,12.42012784,South,Online,False,Cloudy,28.01831817,Poor,Positive,53,Phone Order,Saturday,49.68051138
488,1,488,488,2023-01-21 08:00:00,1,12.69080372,East,Cash,False,Rainy,30.12694829,Good,Negative,24,In Store,Saturday,12.69080372
489,1,489,489,2023-01-21 09:00:00,1,12.2232401,North,Credit Card,False,Cloudy,26.26172426,Good,Neutral,58,Online Order,Saturday,12.2232401
490,2,490,490,2023-01-21 10:00:00,2,14.53165468,South,Credit Card,False,Sunny,30.96018517,Average,Negative,31,Phone Order,Saturday,29.06330937
491,1,491,491,2023-01-21 11:00:00,4,6.360825534,West,Online,True,Sunny,27.82793443,Average,Negative,21,Online Order,Saturday,25.44330213
492,3,492,492,2023-01-21 12:00:00,1,5.489269225,West,Credit Card,False,Sunny,21.11264293,Poor,Positive,54,In Store,Saturday,5.489269225
493,0,493,493,2023-01-21 13:00:00,3,5.865543926,West,Credit Card,False,Sunny,22.88024376,Poor,Neutral,53,Online Order,Saturday,17.59663178
494,6,494,494,2023-01-21 14:00:00,4,11.66548024,East,Credit Card,False,Cloudy,32.59997335,Poor,Negative,18,Online Order,Saturday,46.66192095
495,4,495,495,2023-01-21 15:00:00,3,9.133219088,South,Credit Card,True,Rainy,30.8736912,Average,Positive,49,Online Order,Saturday,27.39965726
496,7,496,496,2023-01-21 16:00:00,3,14.33059344,South,Online,False,Sunny,33.42142981,Poor,Negative,50,Online Order,Saturday,42.99178031
497,7,497,497,2023-01-21 17:00:00,1,19.88663434,North,Credit Card,False,Cloudy,21.76335874,Excellent,Negative,45,Phone Order,Saturday,19.88663434
498,5,498,498,2023-01-21 18:00:00,4,10.7948476,North,Credit Card,True,Rainy,34.85333802,Average,Positive,39,In Store,Saturday,43.17939038
499,6,499,499,2023-01-21 19:00:00,5,13.60761881,North,Cash,False,Sunny,23.14110071,Excellent,Positive,55,Phone Order,Saturday,68.03809406
500,2,500,500,2023-01-21 20:00:00,1,11.23405844,South,Online,False,Rainy,20.17669814,Poor,Neutral,27,Online Order,Saturday,11.23405844
501,3,501,501,2023-01-21 21:00:00,1,17.70907502,North,Cash,True,Sunny,34.96134409,Good,Negative,32,Online Order,Saturday,17.70907502
502,0,502,502,2023-01-21 22:00:00,4,18.53354605,South,Cash,False,Rainy,24.21610828,Excellent,Neutral,35,In Store,Saturday,74.13418421
503,0,503,503,2023-01-21 23:00:00,4,18.16033418,South,Online,False,Rainy,27.154342182855554,Average,Positive,15,In Store,Saturday,72.64133673
504,3,504,504,2023-01-22 00:00:00,3,19.61558358,West,Credit Card,False,Sunny,22.65023471,Excellent,Positive,50,Phone Order,Sunday,58.84675074
505,8,505,505,2023-01-22 01:00:00,4,5.412787777,North,Cash,False,Cloudy,28.70342798,Average,Negative,22,Phone Order,Sunday,21.65115111
506,5,506,506,2023-01-22 02:00:00,3,17.59724243,West,Online,False,Rainy,33.5605248,Poor,Neutral,35,In Store,Sunday,52.7917273
507,7,507,507,2023-01-22 03:00:00,1,16.2765826,East,Credit Card,True,Sunny,24.80271751,Excellent,Neutral,57,Phone Order,Sunday,16.2765826
508,6,508,508,2023-01-22 04:00:00,2,8.430416141,East,Online,True,Rainy,30.05380964,Good,Negative,35,Online Order,Sunday,16.86083228
509,1,509,509,2023-01-22 05:00:00,5,19.3448014,East,Cash,True,Rainy,22.81855383,Excellent,Negative,41,Online Order,Sunday,96.724007
510,5,510,510,2023-01-22 06:00:00,1,7.222668923,South,Credit Card,False,Cloudy,29.37193098,Good,Neutral,33,In Store,Sunday,7.222668923
511,6,511,511,2023-01-22 07:00:00,4,15.19324891,South,Credit Card,False,Rainy,27.154342182855554,Average,Positive,37,Phone Order,Sunday,60.77299563
512,4,512,512,2023-01-22 08:00:00,5,8.373353252,South,Online,False,Rainy,23.16812388,Poor,Positive,57,Online Order,Sunday,41.86676626
513,4,513,513,2023-01-22 09:00:00,2,11.47070973,North,Credit Card,True,Sunny,24.69773076,Poor,Negative,49,In Store,Sunday,22.94141946
514,5,514,514,2023-01-22 10:00:00,2,15.78739845,West,Cash,False,Sunny,22.68261603,Good,Neutral,54,Phone Order,Sunday,31.57479691
515,2,515,515,2023-01-22 11:00:00,3,13.44986963,South,Cash,False,Cloudy,33.52874162,Average,unknown,56,Online Order,Sunday,40.34960889
516,6,516,516,2023-01-22 12:00:00,5,11.41252747,West,Cash,False,Rainy,25.95780329,Poor,Neutral,19,Phone Order,Sunday,57.06263735
517,6,517,517,2023-01-22 13:00:00,3,9.895076464,West,Online,True,Rainy,23.67918957,Average,unknown,55,Phone Order,Sunday,29.68522939
518,3,518,518,2023-01-22 14:00:00,1,17.59489484,West,Credit Card,True,Rainy,26.72611762,Good,Positive,22,Phone Order,Sunday,17.59489484
519,2,519,519,2023-01-22 15:00:00,5,7.157215255,North,Credit Card,False,Cloudy,24.8080425,Good,Neutral,25,In Store,Sunday,35.78607627
520,7,520,520,2023-01-22 16:00:00,1,11.45154315,North,Credit Card,False,Rainy,31.16628881,Excellent,Neutral,30,Online Order,Sunday,11.45154315
521,7,521,521,2023-01-22 17:00:00,3,18.55636358,East,Cash,False,Sunny,34.56829868,Poor,Negative,53,In Store,Sunday,55.66909073
522,1,522,522,2023-01-22 18:00:00,5,17.68774326,East,Credit Card,True,Cloudy,26.57050485,Poor,unknown,38,Online Order,Sunday,88.43871628
523,0,523,523,2023-01-22 19:00:00,3,11.01412644,West,Cash,True,Sunny,32.915501,Excellent,Neutral,35,Online Order,Sunday,33.04237931
524,4,524,524,2023-01-22 20:00:00,5,16.44662545,East,Credit Card,True,Sunny,28.4879461,Good,Neutral,37,In Store,Sunday,82.23312727
525,7,525,525,2023-01-22 21:00:00,3,17.34741246,West,Cash,False,Cloudy,22.35853498,Good,unknown,52,In Store,Sunday,52.04223738
526,2,526,526,2023-01-22 22:00:00,2,18.33331136,North,Credit Card,True,Sunny,30.35934113,Good,Neutral,22,Online Order,Sunday,36.66662272
527,6,527,527,2023-01-22 23:00:00,3,13.16758654,North,Online,False,Rainy,27.70151746,Good,Negative,21,Online Order,Sunday,39.50275961
528,7,528,528,2023-01-23 00:00:00,2,8.066913291,North,Online,False,Cloudy,29.75909785,Average,Positive,16,Online Order,Monday,16.13382658
529,6,529,529,2023-01-23 01:00:00,3,8.829636148,South,Cash,True,Sunny,33.34531119,Poor,Negative,44,Phone Order,Monday,26.48890844
530,7,530,530,2023-01-23 02:00:00,5,9.435420111,West,Cash,False,Rainy,27.154342182855554,Poor,unknown,27,Online Order,Monday,47.17710055
531,4,531,531,2023-01-23 03:00:00,5,13.90703721,North,Credit Card,True,Rainy,33.51766435,Good,Positive,37,In Store,Monday,69.53518606
532,7,532,532,2023-01-23 04:00:00,5,5.492144362,West,Credit Card,False,Sunny,31.26003521,Good,Negative,43,In Store,Monday,27.46072181
533,2,533,533,2023-01-23 05:00:00,4,14.54063703,East,Online,False,Rainy,27.32907389,Good,Neutral,52,In Store,Monday,58.16254813
534,7,534,534,2023-01-23 06:00:00,1,10.46531358,East,Credit Card,True,Cloudy,29.04833203,Poor,Negative,51,Online Order,Monday,10.46531358
535,0,535,535,2023-01-23 07:00:00,5,9.428627037,North,Cash,False,Sunny,24.88371699,Poor,Positive,34,Online Order,Monday,47.14313519
536,4,536,536,2023-01-23 08:00:00,2,18.19244856,West,Cash,False,Rainy,34.7539595,Good,Positive,47,Phone Order,Monday,36.38489712
537,2,537,537,2023-01-23 09:00:00,5,11.90003593,North,Cash,False,Rainy,30.01026745,Average,Positive,43,Phone Order,Monday,59.50017967
538,3,538,538,2023-01-23 10:00:00,4,6.425795683,East,Cash,False,Sunny,20.65770279,Excellent,Negative,29,In Store,Monday,25.70318273
539,2,539,539,2023-01-23 11:00:00,2,17.40120152,North,Cash,False,Sunny,24.89932859,Excellent,Neutral,37,Phone Order,Monday,34.80240304
540,0,540,540,2023-01-23 12:00:00,4,5.714618862,West,Online,False,Sunny,29.34971651,Excellent,Positive,56,Phone Order,Monday,22.85847545
541,4,541,541,2023-01-23 13:00:00,2,15.90123836,East,Online,False,Sunny,20.84499917,Poor,Neutral,17,In Store,Monday,31.80247673
542,3,542,542,2023-01-23 14:00:00,3,16.60859333,South,Cash,False,Cloudy,20.35826287,Poor,Positive,51,Online Order,Monday,49.82577998
543,0,543,543,2023-01-23 15:00:00,1,10.28903909,East,Credit Card,True,Sunny,26.75036359,Excellent,Neutral,43,Phone Order,Monday,10.28903909
544,0,544,544,2023-01-23 16:00:00,1,17.37181784,South,Cash,True,Cloudy,24.9903527,Excellent,Neutral,59,Online Order,Monday,17.37181784
545,5,545,545,2023-01-23 17:00:00,4,12.73489109,North,Online,False,Cloudy,26.57447912,Average,Neutral,22,In Store,Monday,50.93956435
546,4,546,546,2023-01-23 18:00:00,1,11.9494048,North,Cash,False,Sunny,23.94039965,Poor,unknown,36,In Store,Monday,11.9494048
547,2,547,547,2023-01-23 19:00:00,4,5.681049222,West,Online,True,Cloudy,27.154342182855554,Poor,Negative,43,Phone Order,Monday,22.72419689
548,6,548,548,2023-01-23 20:00:00,4,9.350437905,South,Online,False,Sunny,30.33715035,Excellent,Negative,16,In Store,Monday,37.40175162
549,6,549,549,2023-01-23 21:00:00,4,18.96514956,North,Cash,True,Sunny,27.71856674,Average,Negative,55,In Store,Monday,75.86059825
550,2,550,550,2023-01-23 22:00:00,1,10.87735945,South,Cash,True,Rainy,23.00231317,Average,Neutral,59,In Store,Monday,10.87735945
551,2,551,551,2023-01-23 23:00:00,4,13.20050781,North,Credit Card,True,Sunny,24.79384139,Excellent,Positive,15,Phone Order,Monday,52.80203123
552,4,552,552,2023-01-24 00:00:00,1,12.98032518,East,Online,False,Rainy,27.154342182855554,Excellent,Neutral,58,Phone Order,Tuesday,12.98032518
